start_city,start_state,destination_city,destination_state,distance_km,vehicle_type,fuel_type,mileage,fuel_price,passengers,departure_hour,month,traffic_level,weather_condition,toll_cost,parking_cost,estimated_time_minutes,fuel_consumption_litres,total_trip_cost,cost_per_km,cost_band
Nagercoil,Tamil Nadu,Teni,Tamil Nadu,283.85,Sedan,Petrol,17.01,107.71,3,15,4,High,Clear,272.97,60.0,368.17,19.441,2598.73,9.155,Average
Bagaha,Bihar,Madhurampur Dehri,Bihar,276.73,Hatchback,CNG,15.46,87.14,2,3,10,Low,Clear,241.85,150.0,246.27,16.897,1999.87,7.227,Excellent
Bagaha,Bihar,Madhurampur Dehri,Bihar,304.07,SUV,Diesel,11.95,100.87,1,8,10,Medium,Cloudy,281.23,0.0,322.87,26.59,3183.68,10.47,Average
Bagaha,Bihar,Madhurampur Dehri,Bihar,259.53,Hatchback,Petrol,15.36,110.24,4,20,11,High,Clear,479.95,0.0,319.9,19.684,2825.33,10.886,Poor
Bagaha,Bihar,Madhurampur Dehri,Bihar,301.02,Sedan,Diesel,14.29,103.05,5,9,8,High,Rain,444.29,60.0,375.1,24.541,3249.19,10.794,Poor
Bagaha,Bihar,Madhurampur Dehri,Bihar,290.84,Sedan,CNG,12.58,87.97,3,22,1,Medium,Clear,354.32,40.0,321.21,24.16,2750.81,9.458,Average
Nizamabad,Telangana,Nalgonda,Telangana,242.21,SUV,Petrol,9.66,116.31,4,14,11,Low,Clear,204.79,80.0,216.84,23.669,3249.67,13.417,Poor
Nizamabad,Telangana,Nalgonda,Telangana,264.75,Sedan,Diesel,18.88,108.86,3,7,1,High,Cloudy,372.25,120.0,340.21,16.337,2477.2,9.357,Average
Nizamabad,Telangana,Nalgonda,Telangana,302.5,SUV,Petrol,10.06,112.75,3,18,11,High,Cloudy,308.54,60.0,379.13,35.031,4610.79,15.242,Poor
Nizamabad,Telangana,Nalgonda,Telangana,257.67,SUV,Petrol,11.17,112.62,5,10,8,Medium,Rain,377.47,60.0,264.23,24.106,3384.08,13.133,Poor
Nizamabad,Telangana,Nalgonda,Telangana,256.81,Hatchback,Diesel,16.62,109.33,2,16,7,High,Rain,407.65,150.0,312.88,18.001,2668.02,10.389,Average
Shivpuri,Madhya Pradesh,Etawah,Uttar Pradesh,267.05,Sedan,Petrol,16.31,112.5,3,16,12,Medium,Fog,318.73,0.0,275.47,17.11,2437.78,9.129,Average
Shivpuri,Madhya Pradesh,Etawah,Uttar Pradesh,293.22,Sedan,Petrol,12.68,114.1,1,5,6,Medium,Clear,464.12,0.0,313.41,24.165,3442.0,11.739,Poor
Shivpuri,Madhya Pradesh,Etawah,Uttar Pradesh,260.76,Hatchback,CNG,19.09,89.59,2,22,5,High,Clear,314.89,0.0,343.87,15.913,1901.44,7.292,Excellent
Shivpuri,Madhya Pradesh,Etawah,Uttar Pradesh,271.47,SUV,Petrol,13.07,112.51,4,18,3,Medium,Rain,459.68,40.0,295.62,21.705,3150.71,11.606,Poor
Shivpuri,Madhya Pradesh,Etawah,Uttar Pradesh,229.89,SUV,Diesel,14.13,106.06,3,13,3,Medium,Cloudy,321.4,60.0,240.38,17.002,2384.49,10.372,Average
Pune,Maharashtra,Jhansi,Uttar Pradesh,1258.09,SUV,Diesel,15.12,104.75,5,4,7,Medium,Cloudy,1318.57,150.0,1315.81,86.951,11541.83,9.174,Average
Pune,Maharashtra,Jhansi,Uttar Pradesh,1216.43,SUV,Petrol,14.04,108.62,4,15,9,High,Cloudy,1849.18,120.0,1482.28,100.936,14057.06,11.556,Poor
Pune,Maharashtra,Jhansi,Uttar Pradesh,1070.0,Hatchback,CNG,19.25,87.19,1,7,7,Medium,Rain,1646.9,60.0,1091.71,58.086,7309.18,6.831,Excellent
Pune,Maharashtra,Jhansi,Uttar Pradesh,1051.94,Sedan,Petrol,16.45,110.1,5,19,10,High,Cloudy,1580.25,150.0,1263.12,74.499,10793.49,10.261,Average
Pune,Maharashtra,Jhansi,Uttar Pradesh,1060.74,Sedan,Diesel,14.28,106.08,5,1,12,Low,Fog,1305.43,80.0,987.85,70.122,9634.11,9.082,Average
Mandoli,Delhi,Gwalior,Madhya Pradesh,351.13,Sedan,Petrol,14.19,102.52,4,16,2,High,Cloudy,465.51,120.0,428.17,28.828,3744.83,10.665,Poor
Mandoli,Delhi,Gwalior,Madhya Pradesh,355.27,Hatchback,Diesel,22.38,92.86,2,13,9,Medium,Rain,646.56,0.0,376.94,16.589,2417.58,6.805,Excellent
Mandoli,Delhi,Gwalior,Madhya Pradesh,353.42,Sedan,CNG,13.97,78.34,3,22,12,High,Clear,451.33,60.0,439.35,29.473,3078.98,8.712,Good
Mandoli,Delhi,Gwalior,Madhya Pradesh,315.5,Hatchback,CNG,15.47,80.44,3,10,1,Medium,Cloudy,392.54,120.0,327.9,21.312,2399.74,7.606,Excellent
Mandoli,Delhi,Gwalior,Madhya Pradesh,362.43,Sedan,Diesel,19.44,92.56,5,7,12,High,Clear,678.38,0.0,446.27,21.72,2899.08,7.999,Excellent
Sehore,Madhya Pradesh,Lalitpur,Uttar Pradesh,272.28,SUV,CNG,8.67,87.38,4,17,10,Medium,Rain,426.77,40.0,281.16,32.818,3562.98,13.086,Poor
Sehore,Madhya Pradesh,Lalitpur,Uttar Pradesh,268.86,Hatchback,Petrol,17.67,115.62,4,10,8,High,Rain,376.19,40.0,340.4,17.726,2592.01,9.641,Average
Sehore,Madhya Pradesh,Lalitpur,Uttar Pradesh,281.18,SUV,Diesel,9.72,104.13,5,22,2,High,Cloudy,452.0,150.0,341.22,33.701,4336.88,15.424,Poor
Sehore,Madhya Pradesh,Lalitpur,Uttar Pradesh,253.63,SUV,Diesel,12.25,105.19,5,6,12,High,Fog,323.11,60.0,308.22,24.121,3159.9,12.459,Poor
Sehore,Madhya Pradesh,Lalitpur,Uttar Pradesh,269.75,Sedan,Diesel,16.63,105.88,5,1,9,Medium,Rain,82.84,150.0,282.69,16.951,2220.5,8.232,Good
Jaunpur,Uttar Pradesh,Kushinagar,Uttar Pradesh,196.88,SUV,Diesel,12.7,98.02,2,12,9,High,Rain,155.54,40.0,256.34,18.06,2148.33,10.912,Poor
Jaunpur,Uttar Pradesh,Kushinagar,Uttar Pradesh,212.12,Sedan,Diesel,18.14,95.65,5,13,1,Medium,Fog,251.75,40.0,216.63,12.22,1593.29,7.511,Excellent
Jaunpur,Uttar Pradesh,Kushinagar,Uttar Pradesh,186.21,Sedan,Petrol,13.21,103.96,5,15,5,Medium,Rain,296.54,150.0,204.03,14.73,2121.17,11.391,Poor
Jaunpur,Uttar Pradesh,Kushinagar,Uttar Pradesh,203.17,Sedan,CNG,11.75,79.26,2,8,4,High,Rain,204.93,80.0,256.56,20.144,2036.34,10.023,Average
Jaunpur,Uttar Pradesh,Kushinagar,Uttar Pradesh,211.71,Sedan,Diesel,14.22,97.29,5,14,2,High,Rain,290.45,0.0,270.8,17.345,2125.74,10.041,Average
Raniganj,Telangana,Neyveli,Tamil Nadu,822.67,Hatchback,Diesel,18.92,104.62,1,14,9,Low,Rain,1247.19,40.0,738.85,41.047,6064.14,7.371,Excellent
Raniganj,Telangana,Neyveli,Tamil Nadu,855.14,Sedan,CNG,12.59,88.88,4,9,12,Medium,Clear,1408.14,80.0,861.75,70.979,8455.59,9.888,Average
Raniganj,Telangana,Neyveli,Tamil Nadu,808.41,Hatchback,CNG,14.25,88.34,4,21,1,High,Fog,1053.37,60.0,994.38,66.091,7328.49,9.065,Average
Raniganj,Telangana,Neyveli,Tamil Nadu,825.11,Sedan,Petrol,15.7,118.3,2,20,11,Medium,Rain,1019.17,120.0,916.09,54.92,8095.87,9.812,Average
Raniganj,Telangana,Neyveli,Tamil Nadu,841.0,Sedan,Diesel,18.19,109.09,2,23,8,Medium,Clear,1311.03,40.0,870.88,48.315,7319.22,8.703,Good
Kota,Rajasthan,Mumbai,Maharashtra,942.08,Hatchback,Diesel,18.78,103.45,4,6,9,Medium,Cloudy,893.36,120.0,974.58,52.421,6935.7,7.362,Excellent
Kota,Rajasthan,Mumbai,Maharashtra,996.69,Hatchback,Petrol,19.67,109.52,4,3,5,Low,Clear,1219.87,0.0,899.58,47.833,6971.63,6.995,Excellent
Kota,Rajasthan,Mumbai,Maharashtra,968.61,Sedan,Petrol,18.04,112.09,4,1,12,High,Fog,1632.12,150.0,1175.94,62.552,9458.54,9.765,Average
Kota,Rajasthan,Mumbai,Maharashtra,1026.33,SUV,Petrol,11.41,111.67,5,21,5,High,Clear,1089.61,60.0,1275.41,104.792,13633.09,13.283,Poor
Kota,Rajasthan,Mumbai,Maharashtra,984.24,Hatchback,Petrol,15.7,111.0,5,16,3,Medium,Cloudy,1580.81,60.0,1013.92,65.512,9459.17,9.611,Average
Wardha,Maharashtra,Panihati,West Bengal,1268.93,Hatchback,Diesel,22.45,103.54,5,20,12,Medium,Fog,1649.27,80.0,1364.9,59.066,8439.9,6.651,Excellent
Wardha,Maharashtra,Panihati,West Bengal,1352.36,Sedan,Diesel,17.87,103.68,4,3,12,Low,Clear,1027.06,60.0,1239.91,71.44,9312.49,6.886,Excellent
Wardha,Maharashtra,Panihati,West Bengal,1349.13,Sedan,Diesel,16.72,103.05,3,13,2,Medium,Cloudy,2479.64,60.0,1432.38,84.321,12100.93,8.969,Good
Wardha,Maharashtra,Panihati,West Bengal,1196.49,Hatchback,CNG,15.91,87.33,5,13,8,Low,Fog,1269.43,80.0,1136.75,70.992,8252.09,6.897,Excellent
Wardha,Maharashtra,Panihati,West Bengal,1217.38,Sedan,Petrol,16.6,108.31,4,21,9,High,Rain,807.21,40.0,1576.02,85.437,10932.01,8.98,Good
Alwar,Rajasthan,Hajipur,Bihar,999.27,Sedan,Diesel,17.96,102.24,4,5,12,Low,Fog,1261.02,0.0,941.58,52.523,7342.43,7.348,Excellent
Alwar,Rajasthan,Hajipur,Bihar,1050.5,SUV,CNG,12.19,85.9,1,8,10,High,Cloudy,1433.24,60.0,1381.59,100.396,10883.73,10.361,Average
Alwar,Rajasthan,Hajipur,Bihar,1089.97,Hatchback,Petrol,19.34,110.55,2,10,9,Low,Cloudy,1136.86,150.0,1003.94,53.202,7902.45,7.25,Excellent
Alwar,Rajasthan,Hajipur,Bihar,1212.94,SUV,Diesel,12.29,102.96,1,5,6,Low,Rain,1505.3,60.0,1063.32,93.166,12257.19,10.105,Average
Alwar,Rajasthan,Hajipur,Bihar,1221.7,Sedan,Petrol,13.01,107.74,1,4,10,Low,Clear,1167.23,60.0,1141.02,88.646,11744.02,9.613,Average
Bhetia,Jharkhand,Muzaffarpur,Bihar,523.16,Hatchback,Diesel,20.41,99.99,5,10,5,High,Clear,868.88,0.0,656.03,29.862,4189.31,8.008,Good
Bhetia,Jharkhand,Muzaffarpur,Bihar,471.48,SUV,CNG,10.83,85.88,1,16,11,Medium,Clear,478.7,120.0,497.73,45.494,4885.11,10.361,Average
Bhetia,Jharkhand,Muzaffarpur,Bihar,507.97,SUV,Diesel,13.36,101.23,5,1,12,Medium,Clear,831.03,60.0,518.38,39.733,5295.95,10.426,Average
Bhetia,Jharkhand,Muzaffarpur,Bihar,424.21,SUV,Diesel,12.37,98.83,5,23,2,Low,Clear,419.13,60.0,370.53,32.373,4033.36,9.508,Average
Bhetia,Jharkhand,Muzaffarpur,Bihar,470.09,SUV,Diesel,10.17,96.95,4,7,3,Low,Clear,881.34,0.0,417.13,43.635,5533.18,11.77,Poor
Ghaziabad,Uttar Pradesh,Agra,Uttar Pradesh,204.95,Hatchback,Petrol,17.45,101.99,1,17,3,Medium,Clear,228.77,40.0,206.47,12.274,1634.58,7.976,Excellent
Ghaziabad,Uttar Pradesh,Agra,Uttar Pradesh,216.19,Hatchback,Diesel,23.08,94.55,3,5,8,Medium,Clear,264.51,40.0,231.9,9.788,1364.19,6.31,Excellent
Ghaziabad,Uttar Pradesh,Agra,Uttar Pradesh,223.92,Hatchback,Petrol,20.76,105.68,4,16,9,Low,Clear,281.1,120.0,212.88,10.182,1621.3,7.241,Excellent
Ghaziabad,Uttar Pradesh,Agra,Uttar Pradesh,200.85,SUV,Petrol,11.63,101.53,1,13,6,Medium,Cloudy,246.62,80.0,204.66,18.047,2334.68,11.624,Poor
Ghaziabad,Uttar Pradesh,Agra,Uttar Pradesh,211.69,Hatchback,Petrol,20.56,102.65,1,20,5,Medium,Clear,340.68,150.0,213.99,10.76,1704.05,8.05,Good
Datia,Madhya Pradesh,Veraval,Gujarat,1299.16,Hatchback,Diesel,20.25,106.02,3,20,2,Medium,Clear,2134.92,120.0,1317.72,67.043,10098.18,7.773,Excellent
Datia,Madhya Pradesh,Veraval,Gujarat,1180.42,SUV,CNG,9.17,90.05,3,10,8,High,Rain,1360.97,80.0,1472.7,149.966,16084.25,13.626,Poor
Datia,Madhya Pradesh,Veraval,Gujarat,1221.76,SUV,Diesel,9.8,102.29,2,17,4,High,Clear,1549.68,80.0,1543.35,145.24,17498.73,14.323,Poor
Datia,Madhya Pradesh,Veraval,Gujarat,1296.34,Hatchback,Petrol,19.19,112.62,2,14,11,Medium,Clear,2014.25,150.0,1373.85,70.593,10828.96,8.353,Good
Datia,Madhya Pradesh,Veraval,Gujarat,1154.27,Sedan,CNG,12.41,86.67,4,14,12,Medium,Clear,2195.64,0.0,1188.76,97.197,11288.14,9.779,Average
Delhi Cantonment,Delhi,Maler Kotla,Punjab,305.51,Hatchback,Petrol,15.07,99.64,4,5,3,Low,Fog,319.66,80.0,289.63,19.137,2500.64,8.185,Good
Delhi Cantonment,Delhi,Maler Kotla,Punjab,297.71,Sedan,CNG,14.38,79.6,1,10,6,High,Clear,338.1,60.0,364.97,24.119,2526.44,8.486,Good
Delhi Cantonment,Delhi,Maler Kotla,Punjab,276.67,Sedan,Diesel,17.29,93.09,4,12,6,Medium,Cloudy,381.86,40.0,280.8,16.722,2184.29,7.895,Excellent
Delhi Cantonment,Delhi,Maler Kotla,Punjab,329.24,Sedan,Diesel,14.31,92.06,4,1,4,Low,Clear,183.57,150.0,309.25,21.719,2534.85,7.699,Excellent
Delhi Cantonment,Delhi,Maler Kotla,Punjab,298.81,Sedan,Petrol,17.04,101.11,2,23,11,Low,Clear,361.07,80.0,272.46,16.554,2342.04,7.838,Excellent
Bankura,West Bengal,Maheshtala,West Bengal,215.89,Sedan,Diesel,16.76,104.32,4,11,10,High,Clear,186.19,0.0,271.97,15.007,1924.12,8.913,Good
Bankura,West Bengal,Maheshtala,West Bengal,190.13,Hatchback,Petrol,19.08,112.07,1,4,8,Medium,Rain,388.37,0.0,193.4,10.413,1657.16,8.716,Good
Bankura,West Bengal,Maheshtala,West Bengal,198.67,SUV,Petrol,13.84,113.74,4,3,2,Low,Cloudy,269.01,0.0,190.8,13.551,1986.48,9.999,Average
Bankura,West Bengal,Maheshtala,West Bengal,173.65,SUV,CNG,9.05,87.07,1,6,9,Medium,Rain,259.02,0.0,176.93,20.051,2130.96,12.272,Poor
Bankura,West Bengal,Maheshtala,West Bengal,179.24,SUV,Petrol,11.37,111.14,2,5,10,Medium,Cloudy,264.55,80.0,195.51,16.474,2317.13,12.928,Poor
Gonda City,Uttar Pradesh,Jajmau,Uttar Pradesh,206.89,Hatchback,CNG,17.96,80.58,4,8,3,Medium,Cloudy,297.41,120.0,225.27,12.038,1486.17,7.183,Excellent
Gonda City,Uttar Pradesh,Jajmau,Uttar Pradesh,200.53,Sedan,Diesel,15.89,96.06,3,15,5,Medium,Cloudy,215.34,80.0,210.15,13.188,1689.98,8.428,Good
Gonda City,Uttar Pradesh,Jajmau,Uttar Pradesh,192.06,SUV,Petrol,11.49,102.32,3,22,1,Medium,Cloudy,365.41,150.0,204.01,17.468,2432.22,12.664,Poor
Gonda City,Uttar Pradesh,Jajmau,Uttar Pradesh,210.42,Sedan,Diesel,15.9,96.78,5,23,5,Low,Clear,261.56,80.0,192.69,12.493,1680.61,7.987,Excellent
Gonda City,Uttar Pradesh,Jajmau,Uttar Pradesh,209.23,Hatchback,Petrol,16.71,106.06,5,1,11,High,Fog,301.15,40.0,269.73,14.587,2006.09,9.588,Average
Palwal,Haryana,Soyibug,Jammu and Kashmir,934.1,Sedan,Petrol,16.44,103.73,1,6,8,Low,Rain,1882.18,150.0,852.66,53.637,8262.32,8.845,Good
Palwal,Haryana,Soyibug,Jammu and Kashmir,894.19,SUV,Diesel,11.26,96.2,5,3,9,Medium,Clear,1129.1,150.0,957.7,82.987,9868.19,11.036,Poor
Palwal,Haryana,Soyibug,Jammu and Kashmir,810.59,SUV,Diesel,13.65,94.56,1,12,9,Low,Fog,778.33,80.0,773.73,56.058,6865.48,8.47,Good
Palwal,Haryana,Soyibug,Jammu and Kashmir,900.37,SUV,Petrol,10.22,102.82,2,20,8,Medium,Rain,1217.78,80.0,921.03,92.063,11658.78,12.949,Poor
Palwal,Haryana,Soyibug,Jammu and Kashmir,792.65,Sedan,Petrol,13.56,104.14,5,13,3,Medium,Cloudy,1010.97,0.0,827.06,61.085,7843.62,9.895,Average
Hazaribagh,Jharkhand,Titagarh,West Bengal,464.04,SUV,Diesel,11.6,99.8,5,22,5,Low,Cloudy,308.11,0.0,443.34,37.763,4494.11,9.685,Average
Hazaribagh,Jharkhand,Titagarh,West Bengal,402.32,Hatchback,Diesel,18.51,100.27,5,1,11,Medium,Clear,468.21,0.0,409.43,22.713,2986.12,7.422,Excellent
Hazaribagh,Jharkhand,Titagarh,West Bengal,445.95,SUV,Diesel,14.0,97.16,3,5,3,Low,Clear,643.32,60.0,416.59,30.07,3996.48,8.962,Good
Hazaribagh,Jharkhand,Titagarh,West Bengal,419.28,Hatchback,Petrol,20.21,107.99,2,8,12,Low,Fog,393.11,60.0,370.23,19.584,2820.45,6.727,Excellent
Hazaribagh,Jharkhand,Titagarh,West Bengal,394.67,Hatchback,Petrol,14.49,105.94,3,13,6,Low,Rain,593.45,40.0,362.53,25.712,3572.64,9.052,Good
Indore,Madhya Pradesh,Sehore,Madhya Pradesh,169.74,Hatchback,Diesel,20.58,105.36,3,16,9,Medium,Rain,164.64,0.0,173.92,8.619,1155.28,6.806,Excellent
Indore,Madhya Pradesh,Sehore,Madhya Pradesh,171.56,Sedan,CNG,13.56,90.43,2,20,6,High,Clear,252.96,80.0,221.5,14.739,1767.8,10.304,Average
Indore,Madhya Pradesh,Sehore,Madhya Pradesh,170.66,Sedan,Diesel,16.45,103.12,5,9,7,Medium,Rain,210.94,40.0,176.17,10.841,1491.61,8.74,Good
Indore,Madhya Pradesh,Sehore,Madhya Pradesh,167.89,SUV,Diesel,15.45,106.14,2,18,12,High,Clear,162.89,40.0,209.91,12.66,1691.32,10.074,Average
Indore,Madhya Pradesh,Sehore,Madhya Pradesh,192.32,Hatchback,Petrol,16.79,112.23,4,16,2,High,Clear,281.59,150.0,244.49,13.344,2051.15,10.665,Poor
Deoria,Uttar Pradesh,Kishanganj,Bihar,552.42,Hatchback,Diesel,20.59,94.18,3,1,8,Medium,Clear,678.11,120.0,606.76,28.037,3726.46,6.746,Excellent
Deoria,Uttar Pradesh,Kishanganj,Bihar,506.03,Sedan,Petrol,16.3,103.42,1,23,11,Medium,Cloudy,915.33,0.0,562.1,32.442,4565.17,9.022,Good
Deoria,Uttar Pradesh,Kishanganj,Bihar,492.76,SUV,Diesel,15.16,94.45,4,0,7,Medium,Rain,790.45,80.0,541.36,33.967,4559.57,9.253,Average
Deoria,Uttar Pradesh,Kishanganj,Bihar,541.59,SUV,Petrol,12.95,103.3,2,16,5,High,Cloudy,581.3,60.0,654.99,48.722,6181.47,11.414,Poor
Deoria,Uttar Pradesh,Kishanganj,Bihar,524.85,Sedan,Petrol,13.72,100.75,1,11,1,High,Clear,893.02,40.0,634.65,44.566,5808.54,11.067,Poor
Loni,Uttar Pradesh,Panipat,Haryana,106.98,Sedan,Diesel,19.87,95.89,4,1,8,Medium,Cloudy,158.35,0.0,112.75,5.626,783.1,7.32,Excellent
Loni,Uttar Pradesh,Panipat,Haryana,97.97,SUV,Diesel,12.15,94.42,3,11,1,High,Clear,126.22,0.0,117.99,9.394,1090.88,11.135,Poor
Loni,Uttar Pradesh,Panipat,Haryana,100.51,Hatchback,Petrol,19.66,106.45,5,20,11,Low,Cloudy,128.28,80.0,96.87,4.826,772.98,7.691,Excellent
Loni,Uttar Pradesh,Panipat,Haryana,94.84,Hatchback,Petrol,18.6,105.54,1,21,11,Low,Clear,197.22,80.0,88.55,4.813,836.91,8.824,Good
Loni,Uttar Pradesh,Panipat,Haryana,99.55,Hatchback,Petrol,18.19,104.24,4,4,11,Medium,Clear,178.22,80.0,105.8,5.719,908.76,9.129,Average
Srinagar,Jammu and Kashmir,Jammu,Jammu and Kashmir,177.53,Hatchback,Petrol,19.87,106.53,4,1,1,Low,Fog,359.05,40.0,155.16,8.434,1412.55,7.957,Excellent
Srinagar,Jammu and Kashmir,Jammu,Jammu and Kashmir,184.39,Hatchback,Petrol,16.48,107.3,1,10,6,High,Rain,250.06,60.0,244.47,13.035,1815.8,9.848,Average
Srinagar,Jammu and Kashmir,Jammu,Jammu and Kashmir,177.57,Hatchback,Diesel,21.89,97.2,1,14,11,Medium,Cloudy,262.54,120.0,186.96,8.477,1295.66,7.297,Excellent
Srinagar,Jammu and Kashmir,Jammu,Jammu and Kashmir,180.7,Sedan,CNG,14.04,84.37,3,18,4,Medium,Clear,241.29,40.0,196.69,13.45,1538.72,8.515,Good
Srinagar,Jammu and Kashmir,Jammu,Jammu and Kashmir,195.96,Hatchback,Petrol,16.34,107.52,4,9,6,High,Rain,177.54,40.0,243.22,13.971,1832.62,9.352,Average
Amroha,Uttar Pradesh,Haldwani,Uttarakhand,134.27,Sedan,Petrol,14.06,103.78,2,22,5,Medium,Cloudy,190.7,40.0,137.94,9.98,1362.38,10.147,Average
Amroha,Uttar Pradesh,Haldwani,Uttarakhand,132.53,Sedan,Petrol,15.46,103.21,1,7,8,Low,Cloudy,295.97,120.0,126.86,8.092,1339.87,10.11,Average
Amroha,Uttar Pradesh,Haldwani,Uttarakhand,152.81,SUV,CNG,12.09,80.54,5,19,11,High,Clear,243.51,150.0,186.68,14.725,1705.18,11.159,Poor
Amroha,Uttar Pradesh,Haldwani,Uttarakhand,127.07,Sedan,Diesel,16.45,96.12,5,20,8,High,Rain,231.0,0.0,155.7,8.999,1189.76,9.363,Average
Amroha,Uttar Pradesh,Haldwani,Uttarakhand,127.02,Sedan,Diesel,19.03,98.3,4,2,8,Medium,Cloudy,175.27,60.0,138.6,6.975,1012.4,7.97,Excellent
Airoli,Maharashtra,Itarsi,Madhya Pradesh,769.04,Sedan,Petrol,17.85,110.5,5,17,3,Medium,Clear,637.96,150.0,774.96,45.022,6353.3,8.261,Good
Airoli,Maharashtra,Itarsi,Madhya Pradesh,850.19,Sedan,Petrol,15.16,111.58,3,21,7,High,Cloudy,701.56,150.0,1040.4,65.335,8747.47,10.289,Average
Airoli,Maharashtra,Itarsi,Madhya Pradesh,677.75,Sedan,Diesel,17.9,104.38,2,11,6,Medium,Fog,1364.52,150.0,685.96,39.567,6177.42,9.115,Average
Airoli,Maharashtra,Itarsi,Madhya Pradesh,747.66,Sedan,Petrol,16.53,114.38,3,7,8,High,Cloudy,507.71,120.0,977.5,52.694,7097.85,9.493,Average
Airoli,Maharashtra,Itarsi,Madhya Pradesh,786.99,Sedan,Petrol,17.18,112.34,3,13,3,Medium,Clear,1185.08,60.0,806.83,47.87,7202.24,9.152,Average
Chhindwara,Madhya Pradesh,Farrukhabad,Uttar Pradesh,787.51,Hatchback,Diesel,17.89,105.91,1,2,4,Medium,Clear,1240.88,60.0,802.25,46.0,6543.48,8.309,Good
Chhindwara,Madhya Pradesh,Farrukhabad,Uttar Pradesh,646.63,Sedan,CNG,13.69,90.44,3,21,4,High,Rain,1266.38,150.0,778.04,55.027,6845.37,10.586,Poor
Chhindwara,Madhya Pradesh,Farrukhabad,Uttar Pradesh,849.62,SUV,Petrol,14.35,114.47,2,15,11,Medium,Clear,1055.73,40.0,919.77,61.871,8946.39,10.53,Poor
Chhindwara,Madhya Pradesh,Farrukhabad,Uttar Pradesh,654.72,Hatchback,Diesel,21.83,103.7,3,8,11,Medium,Cloudy,609.03,120.0,696.27,31.341,4392.78,6.709,Excellent
Chhindwara,Madhya Pradesh,Farrukhabad,Uttar Pradesh,725.17,Sedan,Diesel,15.86,101.68,3,14,8,High,Rain,1163.41,150.0,916.16,53.268,7309.22,10.079,Average
Ambur,Tamil Nadu,Machilipatnam,Andhra Pradesh,628.27,Hatchback,Diesel,20.95,102.27,4,20,12,Medium,Cloudy,744.79,80.0,676.34,31.339,4344.96,6.916,Excellent
Ambur,Tamil Nadu,Machilipatnam,Andhra Pradesh,481.83,Hatchback,Petrol,16.84,106.38,5,14,11,Medium,Clear,659.69,0.0,512.61,29.9,4135.73,8.583,Good
Ambur,Tamil Nadu,Machilipatnam,Andhra Pradesh,629.79,Sedan,Diesel,13.87,102.53,5,23,6,Low,Clear,1310.91,80.0,606.03,42.864,6254.29,9.931,Average
Ambur,Tamil Nadu,Machilipatnam,Andhra Pradesh,481.83,Hatchback,Diesel,22.34,99.32,5,13,12,Medium,Rain,391.68,0.0,503.1,22.539,2902.57,6.024,Excellent
Ambur,Tamil Nadu,Machilipatnam,Andhra Pradesh,609.73,Hatchback,Petrol,15.0,106.57,5,8,8,High,Rain,1126.89,150.0,786.08,47.356,6636.33,10.884,Poor
Faridabad,Haryana,Rohini,Delhi,50.0,Sedan,Petrol,13.55,104.74,5,23,3,Low,Cloudy,101.51,150.0,45.36,3.483,649.22,12.984,Poor
Faridabad,Haryana,Rohini,Delhi,53.49,SUV,Petrol,13.09,101.71,1,12,2,High,Fog,51.39,60.0,68.77,4.761,647.58,12.107,Poor
Faridabad,Haryana,Rohini,Delhi,53.99,Sedan,Petrol,13.64,103.26,4,21,6,Medium,Rain,68.16,40.0,57.37,4.136,577.24,10.692,Poor
Faridabad,Haryana,Rohini,Delhi,53.51,Sedan,Diesel,16.29,97.69,3,6,1,Medium,Clear,49.23,60.0,54.49,3.433,484.37,9.052,Good
Faridabad,Haryana,Rohini,Delhi,57.99,Hatchback,Diesel,17.49,95.99,5,6,11,Medium,Clear,89.4,0.0,60.63,3.465,451.88,7.792,Excellent
Alappuzha,Kerala,Tumkur,Karnataka,539.33,Hatchback,Petrol,15.44,107.45,4,10,4,Medium,Rain,618.99,60.0,599.69,36.503,4856.04,9.004,Good
Alappuzha,Kerala,Tumkur,Karnataka,594.91,Sedan,Diesel,15.31,102.82,5,16,9,Low,Rain,948.51,60.0,545.13,36.682,5272.04,8.862,Good
Alappuzha,Kerala,Tumkur,Karnataka,514.97,Hatchback,Diesel,19.34,104.66,5,18,6,High,Rain,654.03,80.0,681.07,31.021,4265.92,8.284,Good
Alappuzha,Kerala,Tumkur,Karnataka,530.69,SUV,CNG,9.54,85.62,5,21,12,High,Clear,706.04,150.0,666.18,64.806,6853.85,12.915,Poor
Alappuzha,Kerala,Tumkur,Karnataka,587.83,SUV,Petrol,10.46,107.1,2,7,7,Low,Cloudy,389.18,120.0,514.07,53.051,6596.63,11.222,Poor
Dhule,Maharashtra,Ujjain,Madhya Pradesh,341.71,Hatchback,Petrol,15.39,109.89,4,18,3,High,Clear,401.98,0.0,420.34,25.867,3412.96,9.988,Average
Dhule,Maharashtra,Ujjain,Madhya Pradesh,324.83,Sedan,Petrol,16.18,109.2,2,5,11,Low,Clear,366.85,0.0,297.56,18.952,2625.87,8.084,Good
Dhule,Maharashtra,Ujjain,Madhya Pradesh,341.67,Sedan,Diesel,16.43,103.34,1,2,11,Low,Cloudy,468.32,0.0,314.14,19.631,2705.75,7.919,Excellent
