a,b,road_km
Moradabad,Thanjavur,2466.496
Moradabad,Thiruvananthapuram,2784.929
Moradabad,Thrissur,2503.852
Moradabad,Tiruchirappalli,2461.124
Moradabad,Tirunelveli,2747.595
Moradabad,Tirupati,2118.210
Moradabad,Tiruppur,2473.753
Moradabad,Tumkur,2115.434
Moradabad,Udaipur,831.929
Moradabad,Udupi,2154.259
Moradabad,Ujjain,828.088
Moradabad,Vadodara,1088.109
Moradabad,Varanasi,653.640
Moradabad,Vellore,2195.688
Moradabad,Vijayawada,1761.267
Moradabad,Visakhapatnam,1742.367
Moradabad,Warangal,1514.449
Mumbai,Muzaffarnagar,1446.337
Mumbai,Muzaffarpur,1803.079
Mumbai,Mysuru,1039.743
Mumbai,Nagercoil,1627.452
Mumbai,Nagpur,779.864
Mumbai,Nanded,570.156
Mumbai,Nashik,167.327
Mumbai,Nellore,1116.932
Mumbai,Pathankot,1789.072
Mumbai,Patiala,1562.245
Mumbai,Patna,1742.810
Mumbai,Prayagraj,1418.289
Mumbai,Puducherry,1273.633
Mumbai,Pune,145.639
Mumbai,Purnia,2038.109
Mumbai,Raipur,1061.281
Mumbai,Rajamahendravaram,1090.005
Mumbai,Rajapalayam,1494.542
Mumbai,Rajkot,677.007
Mumbai,Ranchi,1603.187
Mumbai,Ratlam,679.969
Mumbai,Rewa,1283.077
Mumbai,Rohtak,1383.711
Mumbai,Rourkela,1496.793
Mumbai,Saharanpur,1486.467
Mumbai,Salem,1176.449
Mumbai,Sambalpur,1332.249
Mumbai,Satna,1254.312
Mumbai,Saugor,994.455
Mumbai,Shillong,2547.233
Mumbai,Shimla,1693.844
Mumbai,Shivamogga,798.632
Mumbai,Sholapur,395.774
Mumbai,Silchar,2525.211
Mumbai,Siliguri,2162.460
Mumbai,Sitapur,1531.774
Mumbai,Sonipat,1369.721
Mumbai,Srinagar,2096.488
Mumbai,Surat,278.739
Mumbai,Thanjavur,1357.770
Mumbai,Thiruvananthapuram,1583.422
Mumbai,Thrissur,1302.345
Mumbai,Tiruchirappalli,1310.757
Mumbai,Tirunelveli,1546.089
Mumbai,Tirupati,1107.248
Mumbai,Tiruppur,1272.247
Mumbai,Tumkur,913.928
Mumbai,Udaipur,699.527
Mumbai,Udupi,846.327
Mumbai,Ujjain,639.329
Mumbai,Vadodara,402.220
Mumbai,Varanasi,1517.590
Mumbai,Vellore,1130.937
Mumbai,Vijayawada,988.244
Mumbai,Visakhapatnam,1273.998
Mumbai,Warangal,844.339
Muzaffarnagar,Muzaffarpur,1016.740
Muzaffarnagar,Mysuru,2207.113
Muzaffarnagar,Nagercoil,2794.821
Muzaffarnagar,Nagpur,1103.677
Muzaffarnagar,Nanded,1383.695
Muzaffarnagar,Nashik,1264.362
Muzaffarnagar,Nellore,2012.558
Muzaffarnagar,Pathankot,446.361
Muzaffarnagar,Patiala,217.466
Muzaffarnagar,Patna,1009.008
Muzaffarnagar,Prayagraj,686.086
Muzaffarnagar,Puducherry,2441.003
Muzaffarnagar,Pune,1450.712
Muzaffarnagar,Purnia,1263.074
Muzaffarnagar,Raipur,1311.085
Muzaffarnagar,Rajamahendravaram,1934.951
Muzaffarnagar,Rajapalayam,2661.912
Muzaffarnagar,Rajkot,1306.572
Muzaffarnagar,Ranchi,1211.313
Muzaffarnagar,Ratlam,798.734
Muzaffarnagar,Rewa,815.925
Muzaffarnagar,Rohtak,149.871
Muzaffarnagar,Rourkela,1379.873
Muzaffarnagar,Saharanpur,61.193
Muzaffarnagar,Salem,2343.819
Muzaffarnagar,Sambalpur,1349.592
Muzaffarnagar,Satna,777.428
Muzaffarnagar,Saugor,717.419
Muzaffarnagar,Shillong,1881.284
Muzaffarnagar,Shimla,297.795
Muzaffarnagar,Shivamogga,2021.283
Muzaffarnagar,Sholapur,1563.972
Muzaffarnagar,Silchar,2051.616
Muzaffarnagar,Siliguri,1373.289
Muzaffarnagar,Sitapur,434.431
Muzaffarnagar,Sonipat,117.632
Muzaffarnagar,Srinagar,753.776
Muzaffarnagar,Surat,1189.893
Muzaffarnagar,Thanjavur,2525.140
Muzaffarnagar,Thiruvananthapuram,2750.792
Muzaffarnagar,Thrissur,2469.715
Muzaffarnagar,Tiruchirappalli,2478.127
Muzaffarnagar,Tirunelveli,2713.458
Muzaffarnagar,Tirupati,2185.159
Muzaffarnagar,Tiruppur,2439.617
Muzaffarnagar,Tumkur,2081.298
Muzaffarnagar,Udaipur,797.792
Muzaffarnagar,Udupi,2120.122
Muzaffarnagar,Ujjain,793.951
Muzaffarnagar,Vadodara,1053.972
Muzaffarnagar,Varanasi,801.625
Muzaffarnagar,Vellore,2298.306
Muzaffarnagar,Vijayawada,1793.206
Muzaffarnagar,Visakhapatnam,1890.352
Muzaffarnagar,Warangal,1546.388
Muzaffarpur,Mysuru,2262.920
Muzaffarpur,Nagercoil,2664.348
Muzaffarpur,Nagpur,1020.481
Muzaffarpur,Nanded,1435.656
Muzaffarpur,Nashik,1648.248
Muzaffarpur,Nellore,1786.905
Muzaffarpur,Pathankot,1431.419
Muzaffarpur,Patiala,1204.241
Muzaffarpur,Patna,72.117
Muzaffarpur,Prayagraj,433.992
Muzaffarpur,Puducherry,2129.282
Muzaffarpur,Pune,1702.348
Muzaffarpur,Purnia,251.270
Muzaffarpur,Raipur,808.028
Muzaffarpur,Rajamahendravaram,1398.589
Muzaffarpur,Rajapalayam,2531.439
Muzaffarpur,Rajkot,1871.802
Muzaffarpur,Ranchi,385.347
Muzaffarpur,Ratlam,1363.965
Muzaffarpur,Rewa,516.591
Muzaffarpur,Rohtak,1072.712
Muzaffarpur,Rourkela,564.236
Muzaffarpur,Saharanpur,1091.191
Muzaffarpur,Salem,2214.847
Muzaffarpur,Sambalpur,669.329
Muzaffarpur,Satna,575.101
Muzaffarpur,Saugor,886.739
Muzaffarpur,Shillong,869.480
Muzaffarpur,Shimla,1319.444
Muzaffarpur,Shivamogga,2140.117
Muzaffarpur,Sholapur,1674.435
Muzaffarpur,Silchar,1074.748
Muzaffarpur,Siliguri,361.486
Muzaffarpur,Sitapur,594.476
Muzaffarpur,Sonipat,1031.465
Muzaffarpur,Srinagar,1738.834
Muzaffarpur,Surat,1667.858
Muzaffarpur,Thanjavur,2290.012
Muzaffarpur,Thiruvananthapuram,2733.079
Muzaffarpur,Thrissur,2490.425
Muzaffarpur,Tiruchirappalli,2284.639
Muzaffarpur,Tirunelveli,2582.985
Muzaffarpur,Tirupati,1924.496
Muzaffarpur,Tiruppur,2334.079
Muzaffarpur,Tumkur,2086.117
Muzaffarpur,Udaipur,1427.441
Muzaffarpur,Udupi,2273.769
Muzaffarpur,Ujjain,1297.207
Muzaffarpur,Vadodara,1619.203
Muzaffarpur,Varanasi,308.478
Muzaffarpur,Vellore,2026.827
Muzaffarpur,Vijayawada,1516.434
Muzaffarpur,Visakhapatnam,1263.036
Muzaffarpur,Warangal,1391.702
Mysuru,Nagercoil,577.330
Mysuru,Nagpur,1233.456
Mysuru,Nanded,919.693
Mysuru,Nashik,1027.709
Mysuru,Nellore,533.624
Mysuru,Pathankot,2548.925
Mysuru,Patiala,2322.097
Mysuru,Patna,2196.220
Mysuru,Prayagraj,1872.967
Mysuru,Puducherry,456.377
Mysuru,Pune,895.035
Mysuru,Purnia,2332.685
Mysuru,Raipur,1466.819
Mysuru,Rajamahendravaram,915.965
Mysuru,Rajapalayam,418.878
Mysuru,Rajkot,1655.555
Mysuru,Ranchi,2008.726
Mysuru,Ratlam,1435.951
Mysuru,Rewa,1737.755
Mysuru,Rohtak,2143.563
Mysuru,Rourkela,1805.694
Mysuru,Saharanpur,2246.319
Mysuru,Salem,231.626
Mysuru,Sambalpur,1596.770
Mysuru,Satna,1708.991
Mysuru,Saugor,1658.361
Mysuru,Shillong,2625.285
Mysuru,Shimla,2453.696
Mysuru,Shivamogga,278.602
Mysuru,Sholapur,674.717
Mysuru,Silchar,2603.263
Mysuru,Siliguri,2464.163
Mysuru,Sitapur,2131.407
Mysuru,Sonipat,2129.573
Mysuru,Srinagar,2856.340
Mysuru,Surat,1257.286
Mysuru,Thanjavur,412.947
Mysuru,Thiruvananthapuram,546.986
Mysuru,Thrissur,265.909
Mysuru,Tiruchirappalli,365.934
Mysuru,Tirunelveli,495.967
Mysuru,Tirupati,401.156
Mysuru,Tiruppur,186.708
Mysuru,Tumkur,156.653
Mysuru,Udaipur,1678.075
Mysuru,Udupi,304.678
Mysuru,Ujjain,1415.046
Mysuru,Vadodara,1380.768
Mysuru,Varanasi,1972.268
Mysuru,Vellore,337.516
Mysuru,Vijayawada,759.242
Mysuru,Visakhapatnam,1099.958
Mysuru,Warangal,876.117
Nagercoil,Nagpur,1713.494
Nagercoil,Nanded,1448.708
Nagercoil,Nashik,1613.327
Nagercoil,Nellore,872.369
Nagercoil,Pathankot,3134.542
Nagercoil,Patiala,2907.715
Nagercoil,Patna,2586.115
Nagercoil,Prayagraj,2353.006
Nagercoil,Puducherry,623.789
Nagercoil,Pune,1480.653
Nagercoil,Purnia,2723.305
Nagercoil,Raipur,1874.721
Nagercoil,Rajamahendravaram,1306.584
Nagercoil,Rajapalayam,169.013
Nagercoil,Rajkot,2241.173
Nagercoil,Ranchi,2316.881
Nagercoil,Ratlam,2021.569
Nagercoil,Rewa,2217.794
Nagercoil,Rohtak,2729.181
Nagercoil,Rourkela,2196.313
Nagercoil,Saharanpur,2831.937
Nagercoil,Salem,450.278
Nagercoil,Sambalpur,1987.389
Nagercoil,Satna,2189.030
Nagercoil,Saugor,2102.484
Nagercoil,Shillong,3015.905
Nagercoil,Shimla,3039.314
Nagercoil,Shivamogga,948.451
Nagercoil,Sholapur,1260.335
Nagercoil,Silchar,2993.883
Nagercoil,Siliguri,2854.783
Nagercoil,Sitapur,2611.446
Nagercoil,Sonipat,2715.191
Nagercoil,Srinagar,3441.957
Nagercoil,Surat,1842.904
Nagercoil,Thanjavur,420.936
Nagercoil,Thiruvananthapuram,70.956
Nagercoil,Thrissur,347.001
Nagercoil,Tiruchirappalli,406.311
Nagercoil,Tirunelveli,80.661
Nagercoil,Tirupati,739.901
Nagercoil,Tiruppur,391.763
Nagercoil,Tumkur,713.421
Nagercoil,Udaipur,2263.693
Nagercoil,Udupi,739.022
Nagercoil,Ujjain,2000.664
Nagercoil,Vadodara,1966.386
Nagercoil,Varanasi,2452.307
Nagercoil,Vellore,671.745
Nagercoil,Vijayawada,1149.861
Nagercoil,Visakhapatnam,1490.578
Nagercoil,Warangal,1323.213
Nagpur,Nanded,413.601
Nagpur,Nashik,626.194
Nagpur,Nellore,909.794
Nagpur,Pathankot,1581.745
Nagpur,Patiala,1354.917
Nagpur,Patna,960.938
Nagpur,Prayagraj,636.417
Nagpur,Puducherry,1252.171
Nagpur,Pune,680.294
Nagpur,Purnia,1256.237
Nagpur,Raipur,285.704
Nagpur,Rajamahendravaram,751.826
Nagpur,Rajapalayam,1583.573
Nagpur,Rajkot,1050.299
Nagpur,Ranchi,827.611
Nagpur,Ratlam,584.627
Nagpur,Rewa,501.205
Nagpur,Rohtak,1176.384
Nagpur,Rourkela,721.217
Nagpur,Saharanpur,1194.853
Nagpur,Salem,1265.480
Nagpur,Sambalpur,556.672
Nagpur,Satna,472.440
Nagpur,Saugor,389.970
Nagpur,Shillong,1771.657
Nagpur,Shimla,1400.515
Nagpur,Shivamogga,1140.929
Nagpur,Sholapur,652.380
Nagpur,Silchar,1749.635
Nagpur,Siliguri,1380.588
Nagpur,Sitapur,894.857
Nagpur,Sonipat,1092.232
Nagpur,Srinagar,1889.160
Nagpur,Surat,776.462
Nagpur,Thanjavur,1395.672
Nagpur,Thiruvananthapuram,1785.213
Nagpur,Thrissur,1497.439
Nagpur,Tiruchirappalli,1390.299
Nagpur,Tirunelveli,1635.119
Nagpur,Tirupati,1047.386
Nagpur,Tiruppur,1361.277
Nagpur,Tumkur,1058.034
Nagpur,Udaipur,866.404
Nagpur,Udupi,1251.714
Nagpur,Ujjain,486.151
Nagpur,Vadodara,752.771
Nagpur,Varanasi,735.718
Nagpur,Vellore,1124.863
Nagpur,Vijayawada,690.442
Nagpur,Visakhapatnam,788.878
Nagpur,Warangal,443.624
Nanded,Nashik,439.333
Nanded,Nellore,739.192
Nanded,Pathankot,1723.108
Nanded,Patiala,1496.281
Nanded,Patna,1377.614
Nanded,Prayagraj,1053.093
Nanded,Puducherry,1018.118
Nanded,Pune,432.342
Nanded,Purnia,1672.914
Nanded,Raipur,661.417
Nanded,Rajamahendravaram,642.929
Nanded,Rajapalayam,1323.763
Nanded,Rajkot,1026.532
Nanded,Ranchi,1203.324
Nanded,Ratlam,676.303
Nanded,Rewa,917.881
Nanded,Rohtak,1317.747
Nanded,Rourkela,1096.930
Nanded,Saharanpur,1420.503
Nanded,Salem,1005.669
Nanded,Sambalpur,941.303
Nanded,Satna,889.117
Nanded,Saugor,754.721
Nanded,Shillong,2156.287
Nanded,Shimla,1627.880
Nanded,Shivamogga,740.982
Nanded,Sholapur,252.433
Nanded,Silchar,2134.265
Nanded,Siliguri,1797.264
Nanded,Sitapur,1311.533
Nanded,Sonipat,1303.757
Nanded,Srinagar,2030.524
Nanded,Surat,629.939
Nanded,Thanjavur,1135.862
Nanded,Thiruvananthapuram,1525.402
Nanded,Thrissur,1185.919
Nanded,Tiruchirappalli,1130.489
Nanded,Tirunelveli,1375.309
Nanded,Tirupati,806.559
Nanded,Tiruppur,1101.467
Nanded,Tumkur,798.769
Nanded,Udaipur,955.943
Nanded,Udupi,851.767
Nanded,Ujjain,589.230
Nanded,Vadodara,719.167
Nanded,Varanasi,1152.394
Nanded,Vellore,865.053
Nanded,Vijayawada,541.150
Nanded,Visakhapatnam,826.922
Nanded,Warangal,334.727
Nashik,Nellore,1105.943
Nashik,Pathankot,1606.940
Nashik,Patiala,1380.112
Nashik,Patna,1594.121
Nashik,Prayagraj,1269.599
Nashik,Puducherry,1262.644
Nashik,Pune,212.626
Nashik,Purnia,1889.419
Nashik,Raipur,912.591
Nashik,Rajamahendravaram,1062.296
Nashik,Rajapalayam,1483.553
Nashik,Rajkot,628.227
Nashik,Ranchi,1454.498
Nashik,Ratlam,493.966
Nashik,Rewa,1134.387
Nashik,Rohtak,1201.579
Nashik,Rourkela,1348.104
Nashik,Saharanpur,1304.335
Nashik,Salem,1165.460
Nashik,Sambalpur,1183.559
Nashik,Satna,1105.623
Nashik,Saugor,828.187
Nashik,Shillong,2398.544
Nashik,Shimla,1511.711
Nashik,Shivamogga,842.924
Nashik,Sholapur,385.613
Nashik,Silchar,2376.522
Nashik,Siliguri,2013.771
Nashik,Sitapur,1365.506
Nashik,Sonipat,1187.589
Nashik,Srinagar,1914.355
Nashik,Surat,229.958
Nashik,Thanjavur,1346.781
Nashik,Thiruvananthapuram,1572.433
Nashik,Thrissur,1291.356
Nashik,Tiruchirappalli,1299.768
Nashik,Tirunelveli,1535.100
Nashik,Tirupati,1096.259
Nashik,Tiruppur,1261.258
Nashik,Tumkur,902.939
Nashik,Udaipur,650.747
Nashik,Udupi,941.763
Nashik,Ujjain,473.062
Nashik,Vadodara,353.440
Nashik,Varanasi,1368.900
Nashik,Vellore,1119.947
Nashik,Vijayawada,957.463
Nashik,Visakhapatnam,1246.289
Nashik,Warangal,754.094
Nellore,Pathankot,2495.522
Nellore,Patiala,2268.694
Nellore,Patna,1713.399
Nellore,Prayagraj,1554.269
Nellore,Puducherry,341.448
Nellore,Pune,970.812
Nellore,Purnia,1850.589
Nellore,Raipur,1002.005
Nellore,Rajamahendravaram,433.869
Nellore,Rajapalayam,743.606
Nellore,Rajkot,1731.331
Nellore,Ranchi,1444.166
Nellore,Ratlam,1407.580
Nellore,Rewa,1419.057
Nellore,Rohtak,2090.161
Nellore,Rourkela,1323.597
Nellore,Saharanpur,2108.630
Nellore,Salem,427.013
Nellore,Sambalpur,1114.674
Nellore,Satna,1390.293
Nellore,Saugor,1303.747
Nellore,Shillong,2143.189
Nellore,Shimla,2314.292
Nellore,Shivamogga,579.160
Nellore,Sholapur,717.839
Nellore,Silchar,2121.167
Nellore,Siliguri,1982.067
Nellore,Sitapur,1812.709
Nellore,Sonipat,2006.008
Nellore,Srinagar,2802.937
Nellore,Surat,1333.062
Nellore,Thanjavur,502.178
Nellore,Thiruvananthapuram,945.245
Nellore,Thrissur,702.592
Nellore,Tiruchirappalli,496.805
Nellore,Tirunelveli,795.152
Nellore,Tirupati,136.662
Nellore,Tiruppur,546.245
Nellore,Tumkur,423.662
Nellore,Udaipur,1687.221
Nellore,Udupi,724.784
Nellore,Ujjain,1320.508
Nellore,Vadodara,1456.544
Nellore,Varanasi,1653.570
Nellore,Vellore,238.994
Nellore,Vijayawada,277.146
Nellore,Visakhapatnam,617.862
Nellore,Warangal,468.886
Pathankot,Patiala,283.968
Pathankot,Patna,1424.335
Pathankot,Prayagraj,1101.413
Pathankot,Puducherry,2779.464
Pathankot,Pune,1789.174
Pathankot,Purnia,1678.401
Pathankot,Raipur,1617.111
Pathankot,Rajamahendravaram,2240.977
Pathankot,Rajapalayam,3000.374
Pathankot,Rajkot,1335.041
Pathankot,Ranchi,1626.640
Pathankot,Ratlam,1137.196
Pathankot,Rewa,1231.252
Pathankot,Rohtak,424.855
Pathankot,Rourkela,1795.200
Pathankot,Saharanpur,381.320
Pathankot,Salem,2682.280
Pathankot,Sambalpur,1764.920
Pathankot,Satna,1215.369
Pathankot,Saugor,1118.070
Pathankot,Shillong,2296.611
Pathankot,Shimla,342.130
Pathankot,Shivamogga,2359.744
Pathankot,Sholapur,1902.434
Pathankot,Silchar,2466.943
Pathankot,Siliguri,1788.617
Pathankot,Sitapur,849.758
Pathankot,Sonipat,433.221
Pathankot,Srinagar,306.048
Pathankot,Surat,1528.355
Pathankot,Thanjavur,2863.601
Pathankot,Thiruvananthapuram,3089.254
Pathankot,Thrissur,2808.176
Pathankot,Tiruchirappalli,2816.589
Pathankot,Tirunelveli,3051.920
Pathankot,Tirupati,2523.620
Pathankot,Tiruppur,2778.078
Pathankot,Tumkur,2419.759
Pathankot,Udaipur,1047.440
Pathankot,Udupi,2458.584
Pathankot,Ujjain,1132.413
Pathankot,Vadodara,1392.434
Pathankot,Varanasi,1216.953
Pathankot,Vellore,2636.768
Pathankot,Vijayawada,2271.471
Pathankot,Visakhapatnam,2196.378
Pathankot,Warangal,2024.653
Patiala,Patna,1196.573
Patiala,Prayagraj,873.651
Patiala,Puducherry,2550.412
Patiala,Pune,1560.122
Patiala,Purnia,1450.639
Patiala,Raipur,1388.059
Patiala,Rajamahendravaram,2011.925
Patiala,Rajapalayam,2771.322
Patiala,Rajkot,1215.658
Patiala,Ranchi,1398.878
Patiala,Ratlam,908.144
Patiala,Rewa,1003.490
Patiala,Rohtak,195.803
Patiala,Rourkela,1567.438
Patiala,Saharanpur,149.378
Patiala,Salem,2453.229
Patiala,Sambalpur,1537.158
Patiala,Satna,986.317
Patiala,Saugor,889.018
Patiala,Shillong,2068.849
Patiala,Shimla,167.380
Patiala,Shivamogga,2130.692
Patiala,Sholapur,1673.382
Patiala,Silchar,2239.181
Patiala,Siliguri,1560.854
Patiala,Sitapur,621.996
Patiala,Sonipat,204.169
Patiala,Srinagar,590.668
Patiala,Surat,1299.303
Patiala,Thanjavur,2634.549
Patiala,Thiruvananthapuram,2860.202
Patiala,Thrissur,2579.124
Patiala,Tiruchirappalli,2587.537
Patiala,Tirunelveli,2822.868
Patiala,Tirupati,2294.568
Patiala,Tiruppur,2549.026
Patiala,Tumkur,2190.707
Patiala,Udaipur,834.028
Patiala,Udupi,2229.532
Patiala,Ujjain,903.361
Patiala,Vadodara,1163.382
Patiala,Varanasi,989.191
Patiala,Vellore,2407.716
Patiala,Vijayawada,2042.419
Patiala,Visakhapatnam,1967.326
Patiala,Warangal,1795.601
Patna,Prayagraj,362.099
Patna,Puducherry,2058.921
Patna,Pune,1641.308
Patna,Purnia,297.722
Patna,Raipur,737.667
Patna,Rajamahendravaram,1328.228
Patna,Rajapalayam,2461.078
Patna,Rajkot,1817.766
Patna,Ranchi,325.287
Patna,Ratlam,1309.928
Patna,Rewa,455.551
Patna,Rohtak,1065.647
Patna,Rourkela,493.875
Patna,Saharanpur,1084.127
Patna,Salem,2144.486
Patna,Sambalpur,598.967
Patna,Satna,514.060
Patna,Saugor,814.845
Patna,Shillong,939.208
Patna,Shimla,1312.379
Patna,Shivamogga,2069.756
Patna,Sholapur,1613.394
Patna,Silchar,1144.475
Patna,Siliguri,431.213
Patna,Sitapur,591.916
Patna,Sonipat,1024.401
Patna,Srinagar,1731.769
Patna,Surat,1606.817
Patna,Thanjavur,2219.651
Patna,Thiruvananthapuram,2662.718
Patna,Thrissur,2420.064
Patna,Tiruchirappalli,2214.278
Patna,Tirunelveli,2512.624
Patna,Tirupati,1854.135
Patna,Tiruppur,2263.718
Patna,Tumkur,2015.756
Patna,Udaipur,1373.405
Patna,Udupi,2212.728
Patna,Ujjain,1225.313
Patna,Vadodara,1565.166
Patna,Varanasi,240.685
Patna,Vellore,1956.466
Patna,Vijayawada,1446.073
Patna,Visakhapatnam,1230.186
Patna,Warangal,1321.341
Prayagraj,Puducherry,1891.415
Prayagraj,Pune,1318.930
Prayagraj,Purnia,657.347
Prayagraj,Raipur,592.307
Prayagraj,Rajamahendravaram,1216.173
Prayagraj,Rajapalayam,2222.816
Prayagraj,Rajkot,1453.950
Prayagraj,Ranchi,536.248
Prayagraj,Ratlam,946.113
Prayagraj,Rewa,133.173
Prayagraj,Rohtak,742.577
Prayagraj,Rourkela,704.809
Prayagraj,Saharanpur,761.057
Prayagraj,Salem,1904.724
Prayagraj,Sambalpur,674.528
Prayagraj,Satna,191.683
Prayagraj,Saugor,451.030
Prayagraj,Shillong,1301.849
Prayagraj,Shimla,989.309
Prayagraj,Shivamogga,1779.566
Prayagraj,Sholapur,1291.017
Prayagraj,Silchar,1376.551
Prayagraj,Siliguri,793.854
Prayagraj,Sitapur,295.754
Prayagraj,Sonipat,701.331
Prayagraj,Srinagar,1408.699
Prayagraj,Surat,1284.440
Prayagraj,Thanjavur,2034.916
Prayagraj,Thiruvananthapuram,2424.456
Prayagraj,Thrissur,2136.682
Prayagraj,Tiruchirappalli,2029.543
Prayagraj,Tirunelveli,2274.363
Prayagraj,Tirupati,1686.629
Prayagraj,Tiruppur,2000.521
Prayagraj,Tumkur,1697.278
Prayagraj,Udaipur,1009.590
Prayagraj,Udupi,1890.351
Prayagraj,Ujjain,861.498
Prayagraj,Vadodara,1201.351
Prayagraj,Varanasi,126.561
Prayagraj,Vellore,1764.107
Prayagraj,Vijayawada,1329.686
Prayagraj,Visakhapatnam,1171.574
Prayagraj,Warangal,1082.868
Puducherry,Pune,1137.959
Puducherry,Purnia,2193.548
Puducherry,Raipur,1344.964
Puducherry,Rajamahendravaram,776.828
Puducherry,Rajapalayam,437.266
Puducherry,Rajkot,1898.478
Puducherry,Ranchi,1787.125
Puducherry,Ratlam,1678.874
Puducherry,Rewa,1762.016
Puducherry,Rohtak,2322.618
Puducherry,Rourkela,1666.556
Puducherry,Saharanpur,2425.374
Puducherry,Salem,220.037
Puducherry,Sambalpur,1457.633
Puducherry,Satna,1733.252
Puducherry,Saugor,1646.706
Puducherry,Shillong,2486.148
Puducherry,Shimla,2632.751
Puducherry,Shivamogga,643.644
Puducherry,Sholapur,917.641
Puducherry,Silchar,2464.126
Puducherry,Siliguri,2325.026
Puducherry,Sitapur,2155.668
Puducherry,Sonipat,2308.628
Puducherry,Srinagar,3035.394
Puducherry,Surat,1500.210
Puducherry,Thanjavur,180.319
Puducherry,Thiruvananthapuram,688.137
Puducherry,Thrissur,494.108
Puducherry,Tiruchirappalli,203.884
Puducherry,Tirunelveli,550.127
Puducherry,Tirupati,228.143
Puducherry,Tiruppur,337.762
Puducherry,Tumkur,408.614
Puducherry,Udaipur,1920.998
Puducherry,Udupi,753.640
Puducherry,Ujjain,1594.101
Puducherry,Vadodara,1623.691
Puducherry,Varanasi,1996.529
Puducherry,Vellore,155.742
Puducherry,Vijayawada,620.105
Puducherry,Visakhapatnam,960.821
Puducherry,Warangal,811.845
Pune,Purnia,1946.034
Pune,Raipur,969.205
Pune,Rajamahendravaram,945.718
Pune,Rajapalayam,1350.255
Pune,Rajkot,806.858
Pune,Ranchi,1511.112
Pune,Ratlam,680.630
Pune,Rewa,1191.001
Pune,Rohtak,1388.242
Pune,Rourkela,1404.718
Pune,Saharanpur,1490.998
Pune,Salem,1032.162
Pune,Sambalpur,1240.173
Pune,Satna,1162.237
Pune,Saugor,994.580
Pune,Shillong,2455.158
Pune,Shimla,1698.375
Pune,Shivamogga,654.345
Pune,Sholapur,251.487
Pune,Silchar,2433.136
Pune,Siliguri,2070.385
Pune,Sitapur,1531.899
Pune,Sonipat,1374.252
Pune,Srinagar,2101.019
Pune,Surat,408.589
Pune,Thanjavur,1213.483
Pune,Thiruvananthapuram,1439.135
Pune,Thrissur,1158.058
Pune,Tiruchirappalli,1166.470
Pune,Tirunelveli,1401.802
Pune,Tirupati,962.961
Pune,Tiruppur,1127.960
Pune,Tumkur,769.641
Pune,Udaipur,829.378
Pune,Udupi,746.339
Pune,Ujjain,659.725
Pune,Vadodara,532.071
Pune,Varanasi,1425.514
Pune,Vellore,986.650
Pune,Vijayawada,843.957
Pune,Visakhapatnam,1129.711
Pune,Warangal,700.052
Purnia,Raipur,1020.456
Purnia,Rajamahendravaram,1423.472
Purnia,Rajapalayam,2610.374
Purnia,Rajkot,2112.655
Purnia,Ranchi,504.672
Purnia,Ratlam,1604.818
Purnia,Rewa,750.440
Purnia,Rohtak,1360.536
Purnia,Rourkela,743.896
Purnia,Saharanpur,1379.016
Purnia,Salem,2293.782
Purnia,Sambalpur,848.989
Purnia,Satna,808.950
Purnia,Saugor,1109.735
Purnia,Shillong,669.938
Purnia,Shimla,1607.269
Purnia,Shivamogga,2319.779
Purnia,Sholapur,1908.284
Purnia,Silchar,790.562
Purnia,Siliguri,176.483
Purnia,Sitapur,840.750
Purnia,Sonipat,1319.290
Purnia,Srinagar,2026.659
Purnia,Surat,1901.707
Purnia,Thanjavur,2368.947
Purnia,Thiruvananthapuram,2812.014
Purnia,Thrissur,2569.360
Purnia,Tiruchirappalli,2363.575
Purnia,Tirunelveli,2661.921
Purnia,Tirupati,2003.431
Purnia,Tiruppur,2413.014
Purnia,Tumkur,2201.279
Purnia,Udaipur,1668.294
Purnia,Udupi,2507.617
Purnia,Ujjain,1520.203
Purnia,Vadodara,1860.056
Purnia,Varanasi,535.574
Purnia,Vellore,2105.763
Purnia,Vijayawada,1576.119
Purnia,Visakhapatnam,1245.715
Purnia,Warangal,1604.130
Raipur,Rajamahendravaram,626.594
Raipur,Rajapalayam,1750.450
Raipur,Rajkot,1335.742
Raipur,Ranchi,548.923
Raipur,Ratlam,870.070
Raipur,Rewa,462.521
Raipur,Rohtak,1208.658
Raipur,Rourkela,437.329
Raipur,Saharanpur,1398.282
Raipur,Salem,1433.858
Raipur,Sambalpur,271.324
Raipur,Satna,553.151
Raipur,Saugor,516.032
Raipur,Shillong,1486.309
Raipur,Shimla,1501.637
Raipur,Shivamogga,1338.151
Raipur,Sholapur,931.672
Raipur,Silchar,1464.287
Raipur,Siliguri,1166.584
Raipur,Sitapur,885.190
Raipur,Sonipat,1193.353
Raipur,Srinagar,1921.434
Raipur,Surat,1055.755
Raipur,Thanjavur,1509.023
Raipur,Thiruvananthapuram,1952.090
Raipur,Thrissur,1709.436
Raipur,Tiruchirappalli,1503.650
Raipur,Tirunelveli,1801.996
Raipur,Tirupati,1143.507
Raipur,Tiruppur,1553.090
Raipur,Tumkur,1284.150
Raipur,Udaipur,1151.848
Raipur,Udupi,1483.774
Raipur,Ujjain,771.594
Raipur,Vadodara,1038.214
Raipur,Varanasi,634.764
